,xAxisValues (Unix timestamp),Cross border electricity trading (MW),Nuclear (MW),Hydro Run-of-River (MW),Hydro water reservoir (MW),Hydro pumped storage (MW),Wind onshore (MW),Solar (MW),Load (MW),Residual load (MW),Renewable share of generation (%),Renewable share of load (%),Day Ahead Auction (EUR/MWh)
5520,2021-08-18 23:00:00,1079.2,1328.9,2532.8,1288.3,77.1,0.6000000000000001,0.0,6267.2,6266.6,73.1,61.0,65.34
5521,2021-08-19 00:00:00,990.7,1329.5,2344.2,1335.7,78.8,0.4,0.0,6303.6,6303.1,72.3,58.4,59.85
5522,2021-08-19 01:00:00,1019.4,1329.4,2289.5,1506.1,53.6,0.1,0.0,6128.0,6127.9,73.3,61.9,57.28
5523,2021-08-19 02:00:00,757.6,1330.5,2255.1,1529.9,46.2,0.1,0.0,6145.7,6145.6,73.3,61.6,56.36
5524,2021-08-19 03:00:00,120.9,1330.7,2361.3,1508.0,130.1,0.2,0.0,5875.1,5874.9,72.6,65.9,63.48
5525,2021-08-19 04:00:00,-918.6,1330.5,2868.6,1975.9,441.2,0.2,0.0,5549.8,5549.5,73.2,87.3,84.11
5526,2021-08-19 05:00:00,-2556.2,1330.2,3246.7,2981.7,873.2,0.7000000000000001,60.5,6057.4,5996.2,74.1,103.8,98.15
5527,2021-08-19 06:00:00,-2892.5,1330.8,3312.3,3410.8,936.9,1.1,236.0,6779.4,6542.3,75.4,102.7,105.99
5528,2021-08-19 07:00:00,-2901.9,1331.9,3110.6,3519.3,1029.1,0.7000000000000001,586.5,7197.0,6609.8,75.3,100.3,103.76
5529,2021-08-19 08:00:00,-3097.4,1338.2,3166.6,3501.5,1036.8,0.5,921.1,7334.3,6412.7,76.2,103.5,101.26
5530,2021-08-19 09:00:00,-2875.2,1327.4,3323.1,3521.8,986.1,1.4,1579.2,7451.5,5870.9,78.5,113.1,100.25
5531,2021-08-19 10:00:00,-2566.1,1327.2,3278.3,2619.5,977.7,4.3,1030.2,7630.0,6595.4,75.0,90.9,99.06
5532,2021-08-19 11:00:00,-2436.8,1319.7,3162.4,2413.3,887.2,8.9,1348.5,7209.7,5852.4,75.9,96.2,94.64
5533,2021-08-19 12:00:00,-1620.0,1324.1,3130.6,2193.6,712.4,11.4,886.9,7176.6,6278.2,75.3,86.7,92.81
5534,2021-08-19 13:00:00,-984.2,1324.1,3173.6,2377.5,538.1,12.3,880.2,7086.3,6193.8,77.6,90.9,91.95
5535,2021-08-19 14:00:00,-1493.5,1323.9,3327.3,2741.4,657.5,11.7,847.2,7093.6,6234.7,77.8,97.7,96.23
5536,2021-08-19 15:00:00,-2102.0,1323.6,3274.9,2616.8,817.2,11.0,737.4,7016.7,6268.4,75.6,94.6,104.18
5537,2021-08-19 16:00:00,-3919.2,1324.2,3216.1,4037.6,1254.0,9.3,322.0,6791.9,6460.7,74.6,111.7,114.02
5538,2021-08-19 17:00:00,-4645.5,1323.8,3324.3,4715.1,1406.7,8.0,151.2,6834.4,6675.2,75.0,120.0,125.22
5539,2021-08-19 18:00:00,-4886.8,1324.2,3254.9,4485.4,1361.5,6.0,27.1,6705.3,6672.2,74.3,115.9,124.77
5540,2021-08-19 19:00:00,-4438.2,1326.1,3297.3,4403.4,1266.9,4.4,0.0,6562.8,6558.3,74.8,117.4,120.01
5541,2021-08-19 20:00:00,-3521.7,1326.0,3363.2,3452.9,1045.8,3.5,0.0,6424.8,6421.3,74.2,106.1,112.27
5542,2021-08-19 21:00:00,-2409.9,1326.1,3299.5,2421.9,919.9,2.1,0.0,6128.5,6126.4,71.8,93.4,101.91
5543,2021-08-19 22:00:00,-1181.5,1327.5,3067.4,1806.3,333.9,0.2,0.0,5724.9,5724.7,74.6,85.1,92.33
5544,2021-08-19 23:00:00,-669.3,1328.5,2556.8,1850.2,165.9,0.2,0.0,5471.8,5471.6,74.7,80.5,85.49
5545,2021-08-20 00:00:00,-621.9,1328.2,2199.5,1845.3,151.0,0.5,0.0,5426.1,5425.6,73.2,74.6,82.61
5546,2021-08-20 01:00:00,-740.4,1329.7,2222.9,1856.5,174.6,0.4,0.0,5334.7,5334.4,73.1,76.5,82.71
5547,2021-08-20 02:00:00,-878.6,1330.4,2243.3,1770.6,193.1,0.30000000000000004,0.0,5175.4,5175.1,72.5,77.6,83.83
5548,2021-08-20 03:00:00,-968.9,1330.1,2480.8,1821.3,207.0,0.4,0.0,5026.1,5025.8,73.7,85.6,89.43
5549,2021-08-20 04:00:00,-2214.9,1331.2,3248.3,3029.3,435.9,0.4,0.4,5192.8,5191.9,78.0,120.9,104.17
5550,2021-08-20 05:00:00,-3925.0,1338.3,3304.3,4136.3,1265.3,0.4,98.4,5916.0,5817.3,74.3,127.4,111.16
5551,2021-08-20 06:00:00,-4329.7,1338.6,3262.9,4410.7,1348.9,0.5,319.5,6641.0,6321.0,74.8,120.4,115.39
5552,2021-08-20 07:00:00,-4022.4,1336.7,3325.3,4330.5,1345.5,0.4,609.2,7068.9,6459.4,75.5,116.9,113.54
5553,2021-08-20 08:00:00,-3112.1,1334.6,3311.3,3467.1,1292.0,0.4,1198.5,7254.1,6055.1,75.2,110.0,107.62
5554,2021-08-20 09:00:00,-2435.0,1333.0,3258.5,3187.2,1029.5,1.0,1518.0,7560.9,6042.0,77.1,105.3,103.12
5555,2021-08-20 10:00:00,-1901.0,1329.9,3214.9,2331.9,864.5,3.2,1757.4,7684.5,5923.9,76.9,95.1,100.92
5556,2021-08-20 11:00:00,-291.7,1321.8,3256.9,1591.2,295.7,6.8,1860.9,7040.2,5172.5,80.6,95.4,95.43
5557,2021-08-20 12:00:00,-46.2,1315.8,3198.0,1380.4,191.7,11.1,1797.3,7019.5,5211.1,80.9,91.0,86.14
5558,2021-08-20 13:00:00,-123.7,1314.3,3161.8,1372.4,211.0,11.0,1686.6,6960.0,5262.4,80.3,89.5,85.17
5559,2021-08-20 14:00:00,-614.5,1321.3,3167.6,1831.7,287.8,10.3,1406.5,6786.3,5369.5,79.9,94.5,90.6
5560,2021-08-20 15:00:00,-3050.8,1312.9,3182.8,3648.9,835.5,9.0,1044.9,6590.9,5537.1,78.6,119.6,98.2
5561,2021-08-20 16:00:00,-4893.9,1311.1,3201.6,4896.9,1278.8,8.3,608.0,6625.3,6009.1,77.1,131.5,110.67
5562,2021-08-20 17:00:00,-5249.3,1311.5,3328.3,5306.3,1409.1,6.4,235.6,6704.1,6462.1,76.5,132.4,112.86
5563,2021-08-20 18:00:00,-5611.8,1314.0,3341.5,5567.3,1498.2,5.5,29.4,6585.3,6550.4,76.1,135.8,116.03
5564,2021-08-20 19:00:00,-5689.9,1316.4,3314.1,5636.8,1480.3,3.5,0.0,6473.9,6470.4,76.2,138.3,115.33
5565,2021-08-20 20:00:00,-5246.6,1318.2,3308.5,5204.1,1320.3,4.6,0.0,6317.5,6312.9,76.3,134.8,110.83
5566,2021-08-20 21:00:00,-4550.5,1321.5,3331.3,4632.8,1509.1,5.5,0.0,6116.5,6111.0,73.8,130.3,103.3
5567,2021-08-20 22:00:00,-2621.1,1323.1,3119.6,3531.9,723.7,4.7,0.0,5760.6,5755.9,76.5,115.5,96.28
5568,2021-08-20 23:00:00,-1571.1,1325.1,3078.6,2718.3,400.0,4.9,0.0,5489.7,5484.8,77.1,105.7,91.09
5569,2021-08-21 00:00:00,-787.7,1327.4,2256.7,1901.3,244.2,6.2,0.0,5358.2,5351.9,72.6,77.7,88.79
5570,2021-08-21 01:00:00,-676.8,1328.9,2251.3,1621.0,176.0,8.9,0.0,5193.9,5185.0,72.1,74.7,83.92
5571,2021-08-21 02:00:00,-706.5,1329.4,2245.3,1521.2,163.3,12.7,0.0,4975.0,4962.3,71.7,76.0,81.96
5572,2021-08-21 03:00:00,-823.5,1330.5,2221.5,1492.0,180.9,13.4,0.0,4801.2,4787.9,71.1,77.6,82.91
5573,2021-08-21 04:00:00,-1179.6,1331.9,2308.5,1612.0,403.9,12.6,0.0,4839.4,4826.8,69.4,81.3,85.97
5574,2021-08-21 05:00:00,-1764.9,1332.4,2804.8,2256.1,510.3,10.5,78.8,4939.1,4849.8,73.6,104.3,90.75
5575,2021-08-21 06:00:00,-1828.9,1331.1,2802.2,2567.0,390.5,12.2,324.3,5111.4,4774.9,76.8,111.6,92.73
5576,2021-08-21 07:00:00,-1384.0,1329.1,2832.0,1966.4,362.2,6.3,727.0,5451.8,4718.5,76.6,101.5,90.31
5577,2021-08-21 08:00:00,-764.1,1325.6,2800.2,1530.5,252.5,3.2,1179.4,5753.8,4571.3,77.7,95.8,81.71
5578,2021-08-21 09:00:00,-195.5,1321.5,2208.2,1333.8,176.3,1.8,1510.8,5888.1,4375.5,77.1,85.8,78.9
5579,2021-08-21 10:00:00,593.5,1316.9,2129.0,1344.7,137.3,2.8,1692.6,6099.8,4404.4,78.0,84.7,76.52
5580,2021-08-21 11:00:00,601.8,1311.8,1993.5,1468.6,127.2,4.2,1819.9,6669.9,4845.8,78.6,79.3,75.24
5581,2021-08-21 12:00:00,483.8,1310.5,2052.2,1448.1,114.7,7.7,1832.6,6807.9,4967.5,78.9,78.4,74.21
5582,2021-08-21 13:00:00,90.6,1310.6,2070.2,1370.4,115.4,11.7,1678.7,6595.8,4905.4,78.3,77.8,75.97
5583,2021-08-21 14:00:00,-558.8,1311.8,2144.6,1552.7,168.9,10.8,1422.1,6130.2,4697.4,77.6,83.7,79.8
5584,2021-08-21 15:00:00,-2022.4,1311.5,3197.7,2907.3,493.2,10.3,968.1,5717.5,4739.1,79.7,123.9,90.9
5585,2021-08-21 16:00:00,-4902.3,1309.8,3248.3,5088.7,1195.0,10.2,551.9,5741.9,5179.8,78.0,155.0,101.3
5586,2021-08-21 17:00:00,-6094.4,1307.7,3208.8,5703.6,1535.1,7.7,226.0,5888.7,5654.9,76.3,155.3,108.37
5587,2021-08-21 18:00:00,-6137.9,1309.4,3185.7,5885.2,1616.7,4.1,15.6,5894.5,5874.9,75.6,154.2,108.19
5588,2021-08-21 19:00:00,-5796.7,1312.8,3329.9,5465.1,1531.2,6.0,0.0,5899.6,5893.6,75.6,149.2,106.25
5589,2021-08-21 20:00:00,-4124.9,1314.9,3359.1,4217.5,1398.1,5.1,0.0,5826.1,5821.0,73.6,130.1,100.91
5590,2021-08-21 21:00:00,-2042.9,1317.8,3240.1,2760.5,781.8,4.7,0.0,5696.0,5691.3,74.1,105.4,92.88
5591,2021-08-21 22:00:00,-858.5,1318.3,2888.7,2480.4,352.0,15.8,0.0,5381.1,5365.3,76.3,100.1,84.33
5592,2021-08-21 23:00:00,-119.8,1317.4,2692.8,1208.1,89.0,8.6,0.0,5209.2,5200.6,73.5,75.1,77.94
5593,2021-08-22 00:00:00,939.4,1317.4,2042.0,1352.9,88.3,2.7,0.0,5161.4,5158.6,70.7,65.8,74.75
5594,2021-08-22 01:00:00,1137.8,1320.1,2000.7,1301.3,58.4,1.4,0.0,5983.4,5982.0,70.6,55.2,74.64
5595,2021-08-22 02:00:00,994.0,1321.3,1982.0,1232.6,37.2,6.2,0.0,6041.4,6035.1,70.3,53.3,70.02
5596,2021-08-22 03:00:00,939.0,1322.7,1945.1,1336.5,39.4,12.6,0.0,5745.0,5732.4,70.7,57.3,64.9
5597,2021-08-22 04:00:00,1004.0,1323.3,1975.5,1303.4,58.3,13.9,0.0,5661.4,5647.5,70.4,58.2,66.32
5598,2021-08-22 05:00:00,1036.2,1323.4,1963.9,1164.9,62.0,10.9,39.4,5753.5,5703.2,69.6,55.3,74.91
5599,2021-08-22 06:00:00,852.1,1323.5,1965.3,1226.4,90.6,6.3,190.2,5851.4,5654.8,70.6,57.9,74.07
5600,2021-08-22 07:00:00,438.4,1322.9,1987.2,1330.6,113.1,7.4,491.4,5906.6,5407.9,72.7,64.6,75.62
5601,2021-08-22 08:00:00,528.8,1322.1,1994.4,1458.3,120.2,7.6,799.8,5585.6,4778.2,74.7,76.3,75.59
5602,2021-08-22 09:00:00,287.7,1320.7,1986.0,1541.7,131.9,8.2,805.0,5804.2,4991.0,74.9,74.8,73.57
5603,2021-08-22 10:00:00,877.2,1319.5,2013.9,1080.5,74.5,10.7,1062.8,5830.0,4756.5,74.9,71.5,73.47
5604,2021-08-22 11:00:00,1568.6,1320.1,2011.5,1012.4,77.9,20.8,1416.5,6318.4,4881.1,76.1,70.6,68.56
5605,2021-08-22 12:00:00,1269.4,1319.2,2027.9,1232.0,99.9,27.0,795.0,6893.6,6071.6,74.2,59.2,66.38
5606,2021-08-22 13:00:00,1222.3,1319.9,2027.6,1226.3,118.8,40.1,1017.0,6683.0,5625.8,75.0,64.5,65.4
5607,2021-08-22 14:00:00,1372.7,1318.2,2075.2,1242.2,115.1,48.6,1208.4,6524.9,5267.9,76.1,70.1,68.06
5608,2021-08-22 15:00:00,49.4,1319.9,2063.0,1665.3,226.9,36.6,363.3,6586.4,6186.4,72.7,62.7,75.98
5609,2021-08-22 16:00:00,-704.6,1323.3,3127.2,2194.2,373.5,30.5,154.9,5851.6,5666.2,76.4,94.1,83.16
5610,2021-08-22 17:00:00,-1303.0,1325.1,3201.6,2668.0,524.3,37.5,129.3,6034.2,5867.4,76.5,100.0,91.39
5611,2021-08-22 18:00:00,-1960.4,1326.7,3115.2,2921.0,699.6,21.5,2.8,5969.2,5944.9,74.9,101.5,95.41
5612,2021-08-22 19:00:00,-1687.2,1327.3,3139.0,2853.9,410.1,20.5,0.0,5902.8,5882.4,77.6,101.9,96.06
5613,2021-08-22 20:00:00,-1408.2,1327.6,3311.1,2605.3,278.0,19.5,0.0,5732.6,5713.1,78.7,103.5,92.9
5614,2021-08-22 21:00:00,-699.5,1331.8,3367.2,1530.0,181.6,21.5,0.0,5575.2,5553.8,76.5,88.2,83.03
5615,2021-08-22 22:00:00,695.8,1328.7,2355.3,969.1,115.5,24.4,0.0,5263.2,5238.8,69.9,63.6,78.77
5616,2021-08-22 23:00:00,1001.7,1327.7,2349.8,1052.7,67.3,17.2,0.0,5946.0,5928.8,71.0,57.5,77.93
5617,2021-08-23 00:00:00,1226.1,1328.5,2283.3,875.3,46.1,11.7,0.0,6154.5,6142.8,69.8,51.5,77.02
5618,2021-08-23 01:00:00,1118.9,1329.4,2341.4,833.9,41.3,10.3,0.0,6171.4,6161.1,69.9,51.6,76.05
5619,2021-08-23 02:00:00,982.8,1330.3,2323.4,789.7,47.7,8.5,0.0,6048.0,6039.5,69.4,51.6,76.13
5620,2021-08-23 03:00:00,331.8,1330.5,2339.4,1230.5,151.6,8.7,0.0,5875.7,5867.0,70.7,60.9,79.88
5621,2021-08-23 04:00:00,-629.2,1331.5,3048.9,1789.8,300.7,8.0,0.0,5654.0,5646.0,74.8,85.7,96.88
5622,2021-08-23 05:00:00,-4110.0,1330.8,3228.5,4664.1,1202.5,8.8,66.9,5956.7,5881.0,75.9,133.8,105.69
5623,2021-08-23 06:00:00,-4390.2,1329.1,3090.0,4866.9,1365.8,7.8,334.3,6711.9,6369.8,75.5,123.6,113.72
5624,2021-08-23 07:00:00,-4363.3,1328.5,3091.6,4756.1,1320.8,10.0,822.9,7139.6,6306.7,76.6,121.6,110.03
5625,2021-08-23 08:00:00,-3588.2,1327.0,2874.6,4238.5,1186.1,9.8,1303.1,7233.4,5920.5,77.0,116.5,104.13
5626,2021-08-23 09:00:00,-2229.6,1327.4,2839.5,3676.1,919.1,10.9,759.6,7386.3,6615.8,76.4,98.6,102.66
5627,2021-08-23 10:00:00,-1304.9,1327.0,2846.2,2805.6,457.7,11.2,1260.5,7626.6,6354.9,79.5,90.8,101.23
5628,2021-08-23 11:00:00,-149.2,1324.6,2146.8,2176.3,199.4,12.4,1203.7,7186.3,5970.2,78.4,77.1,97.95
5629,2021-08-23 12:00:00,689.0,1322.9,2105.8,1820.3,141.5,14.0,862.2,7214.3,6338.1,76.6,66.6,94.12
5630,2021-08-23 13:00:00,585.3,1322.4,2622.7,1692.2,145.7,15.8,443.3,7391.1,6931.9,76.5,64.6,93.06
5631,2021-08-23 14:00:00,233.4,1323.1,2621.3,2165.8,219.7,16.9,324.0,7192.7,6851.8,76.9,71.3,93.19
5632,2021-08-23 15:00:00,-1515.9,1322.3,2950.3,3288.2,563.9,14.5,367.7,7042.8,6660.5,77.8,94.0,97.96
5633,2021-08-23 16:00:00,-4104.1,1321.3,2850.3,4953.1,1235.4,10.6,394.0,6838.5,6434.0,76.2,120.0,107.21
5634,2021-08-23 17:00:00,-4649.2,1321.9,3006.6,5295.2,1393.6,10.1,234.9,6905.7,6660.7,75.9,123.8,116.61
5635,2021-08-23 18:00:00,-4588.6,1322.1,2988.7,5216.9,1336.8,8.6,18.7,6727.0,6699.7,75.6,122.4,115.3
5636,2021-08-23 19:00:00,-3787.3,1322.7,2997.1,4449.7,1171.2,9.5,0.0,6628.2,6618.7,74.9,112.5,110.53
5637,2021-08-23 20:00:00,-2416.2,1325.7,3051.0,3200.2,919.0,13.1,0.0,6415.2,6402.1,73.6,97.6,104.39
5638,2021-08-23 21:00:00,-579.5,1326.1,2931.7,1937.4,234.6,12.5,0.0,6112.9,6100.5,75.8,79.9,96.16
5639,2021-08-23 22:00:00,736.0,1328.0,1822.1,1254.5,95.0,16.5,0.0,5753.6,5737.1,68.5,53.8,82.72
5640,2021-08-23 23:00:00,1232.7,1327.1,1734.0,1324.8,50.3,22.2,0.0,5968.5,5946.3,69.1,51.6,79.49
5641,2021-08-24 00:00:00,1371.5,1326.8,1643.0,1269.0,51.3,24.8,0.0,6228.0,6203.2,68.1,47.2,79.74
5642,2021-08-24 01:00:00,1224.4,1327.2,1822.1,1230.9,50.0,25.2,0.0,6372.9,6347.7,69.1,48.3,79.14
5643,2021-08-24 02:00:00,544.7,1327.8,1779.6,1269.6,49.9,32.7,0.0,6107.3,6074.7,69.1,50.5,79.94
5644,2021-08-24 03:00:00,97.8,1329.5,1732.2,1497.1,90.9,25.2,0.0,5575.7,5550.5,69.6,58.4,85.91
5645,2021-08-24 04:00:00,-2152.9,1331.7,2789.4,3640.8,624.4,25.9,0.0,5444.2,5418.3,76.7,118.6,102.22
5646,2021-08-24 05:00:00,-3475.4,1331.6,2883.4,5324.2,1078.2,29.9,71.7,6117.0,6015.5,77.5,135.8,107.57
5647,2021-08-24 06:00:00,-3503.8,1334.3,2829.4,4955.7,1246.7,26.9,331.8,6916.3,6557.6,75.9,117.7,123.81
5648,2021-08-24 07:00:00,-3558.0,1337.3,2834.2,5121.1,1197.5,20.4,778.7,7332.0,6532.9,77.5,119.4,113.56
5649,2021-08-24 08:00:00,-3048.3,1336.7,2913.3,4497.2,1199.7,16.9,1110.9,7426.4,6298.5,77.1,115.0,102.33
5650,2021-08-24 09:00:00,-1657.2,1333.4,2950.5,3599.6,1025.6,18.6,1690.6,7620.1,5910.9,77.8,108.4,99.54
5651,2021-08-24 10:00:00,-250.4,1332.1,2727.1,2474.4,350.5,22.3,1862.5,7742.2,5857.4,80.8,91.5,96.84
5652,2021-08-24 11:00:00,1101.6,1329.9,1835.2,1798.0,140.0,27.8,1969.2,7332.6,5335.6,79.3,76.8,92.28
5653,2021-08-24 12:00:00,1177.2,1331.5,1779.8,1611.6,124.7,31.4,1934.5,7467.7,5501.8,78.6,71.7,88.9
5654,2021-08-24 13:00:00,1165.1,1328.7,1771.4,1758.4,158.5,35.5,1776.6,7475.6,5663.4,78.2,71.5,90.1
5655,2021-08-24 14:00:00,815.4,1328.6,1785.6,2441.8,164.3,37.5,1517.6,7511.4,5956.4,79.5,77.0,92.13
5656,2021-08-24 15:00:00,-1138.2,1328.3,2011.1,3533.3,661.5,35.6,1087.1,7391.3,6268.6,77.0,90.2,99.78
5657,2021-08-24 16:00:00,-3849.4,1328.3,2942.7,5105.7,1301.1,37.9,259.5,6938.2,6640.9,76.0,120.3,105.43
5658,2021-08-24 17:00:00,-4444.7,1329.0,2903.9,5192.6,1433.8,43.5,66.1,7055.2,6945.6,74.8,116.3,122.12
5659,2021-08-24 18:00:00,-4570.3,1328.0,2964.5,5195.5,1435.9,42.2,6.4,6842.3,6793.7,74.8,120.0,119.46
5660,2021-08-24 19:00:00,-4482.7,1328.4,2877.1,5134.8,1323.3,42.9,0.0,6767.0,6724.0,75.2,119.0,106.74
5661,2021-08-24 20:00:00,-2353.4,1330.7,2870.6,4011.0,705.3,42.1,0.0,6505.3,6463.2,77.3,106.4,100.87
5662,2021-08-24 21:00:00,-207.3,1330.6,2725.2,1655.7,214.9,41.6,0.0,6191.9,6150.3,74.1,71.4,94.71
5663,2021-08-24 22:00:00,1259.4,1331.5,1665.7,1298.1,84.3,34.7,0.0,5783.9,5749.1,67.9,51.8,89.05
5664,2021-08-24 23:00:00,1309.6,1332.0,1682.2,1011.4,83.6,26.5,0.0,6344.8,6318.3,65.8,42.9,86.46
5665,2021-08-25 00:00:00,1051.3,1333.2,1581.3,937.9,86.8,20.9,0.0,6172.1,6151.2,64.1,41.2,85.0
5666,2021-08-25 01:00:00,795.3,1334.0,1717.8,891.1,105.6,21.4,0.0,5865.1,5843.7,64.6,44.8,84.86
5667,2021-08-25 02:00:00,720.3,1333.7,1746.4,945.1,115.7,23.4,0.0,5523.3,5499.9,65.2,49.2,84.99
5668,2021-08-25 03:00:00,-32.0,1334.2,1770.8,1807.6,175.6,28.5,0.0,5357.3,5328.9,70.5,67.3,89.5
5669,2021-08-25 04:00:00,-3522.3,1334.4,2713.1,4714.5,1028.3,33.1,0.0,5437.8,5404.7,75.9,137.2,97.3
5670,2021-08-25 05:00:00,-3909.1,1333.0,2811.2,4849.5,1273.7,41.2,22.8,6244.4,6180.4,74.8,123.7,101.71
5671,2021-08-25 06:00:00,-4159.3,1333.4,2855.9,4818.7,1384.4,24.2,137.3,7067.1,6905.6,74.2,110.9,106.62
5672,2021-08-25 07:00:00,-745.9,1333.8,2743.4,3468.7,640.0,14.2,310.3,7506.5,7182.0,76.8,87.1,98.68
5673,2021-08-25 08:00:00,960.5,1337.0,2847.9,2457.9,335.0,12.4,474.3,7609.9,7123.2,77.6,76.1,92.81
5674,2021-08-25 09:00:00,1152.5,1342.1,2760.8,2787.8,507.4,11.1,716.7,7806.8,7079.0,77.2,80.4,90.2
5675,2021-08-25 10:00:00,853.3,1332.8,2689.2,3106.9,449.6,10.0,920.3,7948.5,7018.2,79.1,84.6,88.05
5676,2021-08-25 11:00:00,942.0,1332.6,1686.9,2078.8,297.8,11.9,1217.6,7515.9,6286.4,75.4,66.5,90.09
5677,2021-08-25 12:00:00,941.9,1332.0,1586.7,2005.4,249.7,14.4,1059.6,7534.3,6460.2,74.7,61.9,90.47
5678,2021-08-25 13:00:00,1015.0,1330.3,1621.3,1794.1,212.9,16.8,1409.0,7376.7,5950.9,75.8,65.6,90.18
5679,2021-08-25 14:00:00,1138.0,1329.2,1651.3,1953.0,208.9,17.0,1234.7,7167.4,5915.7,75.9,67.8,88.49
5680,2021-08-25 15:00:00,1027.2,1327.9,1828.4,1642.8,268.3,16.5,962.9,7014.7,6035.4,73.6,63.4,88.48
5681,2021-08-25 16:00:00,-484.3,1327.2,2822.8,2679.3,577.3,14.6,510.9,6932.4,6406.9,76.0,86.9,92.83
5682,2021-08-25 17:00:00,-2440.4,1327.4,2918.3,4588.5,881.8,11.3,154.8,6938.3,6772.2,77.6,110.6,96.94
5683,2021-08-25 18:00:00,-2994.5,1328.2,2847.1,4686.0,1026.6,8.1,14.0,6798.8,6776.7,76.2,111.1,96.91
5684,2021-08-25 19:00:00,-2575.9,1330.6,2827.2,4042.9,921.6,7.6,0.0,6719.2,6711.6,75.3,102.4,95.21
5685,2021-08-25 20:00:00,-2027.5,1333.1,2681.1,3756.1,884.2,10.3,0.0,6522.0,6511.8,74.4,98.9,88.57
5686,2021-08-25 21:00:00,87.7,1337.2,2689.5,1394.7,329.8,7.9,0.0,6262.8,6254.9,71.1,65.3,79.8
5687,2021-08-25 22:00:00,1101.7,1337.3,1573.3,1190.6,98.1,5.6,0.0,5874.5,5868.9,65.9,47.1,81.48
5688,2021-08-25 23:00:00,1102.0,1336.4,1529.3,1063.5,87.6,7.3,0.0,5965.4,5958.1,64.6,43.6,81.62
5689,2021-08-26 00:00:00,1102.0,1336.3,1512.3,1116.2,83.7,4.8,0.0,5748.2,5743.4,65.0,45.8,81.75
5690,2021-08-26 01:00:00,1009.5,1337.1,1612.9,1017.5,82.7,0.4,0.0,5689.7,5689.3,64.9,46.2,81.5
5691,2021-08-26 02:00:00,1002.9,1338.7,1719.0,868.2,71.2,0.8,0.0,5516.1,5515.3,64.7,46.9,81.24
5692,2021-08-26 03:00:00,116.7,1339.1,1787.6,1233.1,404.6,1.2,0.0,5396.3,5395.1,63.4,56.0,82.76
5693,2021-08-26 04:00:00,-2425.1,1340.6,2252.7,3291.6,910.0,2.8,0.0,5420.5,5417.7,71.1,102.3,97.96
5694,2021-08-26 05:00:00,-4244.2,1338.2,2802.4,4968.8,1492.2,6.0,57.4,6184.1,6120.7,73.5,126.7,104.39
5695,2021-08-26 06:00:00,-4125.6,1336.9,2773.6,4794.3,1625.2,5.0,307.6,6912.5,6599.9,72.7,114.0,110.54
5696,2021-08-26 07:00:00,-4259.4,1335.8,2612.7,4698.5,1661.0,4.7,740.1,7258.8,6513.9,72.9,111.0,103.78
5697,2021-08-26 08:00:00,-4064.7,1332.5,2763.2,4577.0,1600.4,5.4,1211.2,7284.3,6067.7,74.5,117.5,100.77
5698,2021-08-26 09:00:00,-3032.2,1328.9,2841.0,3988.5,1340.9,11.2,1586.0,7396.3,5799.2,75.9,113.9,99.58
5699,2021-08-26 10:00:00,-2061.6,1327.5,2378.2,3205.8,932.4,18.0,1737.2,7551.4,5796.2,76.5,97.2,96.09
5700,2021-08-26 11:00:00,-29.4,1327.5,1854.1,2298.2,352.5,21.5,1717.3,7144.3,5405.5,77.8,82.5,90.37
5701,2021-08-26 12:00:00,992.3,1327.4,1880.7,1343.5,251.4,24.9,1289.2,7170.7,5856.6,74.2,63.3,88.46
5702,2021-08-26 13:00:00,844.5,1326.5,1808.1,1623.4,218.0,30.0,1728.9,7130.6,5371.7,77.1,72.8,87.96
5703,2021-08-26 14:00:00,813.5,1326.2,2154.6,2070.3,232.3,30.7,916.4,7052.0,6104.9,76.8,73.3,90.04
5704,2021-08-26 15:00:00,-177.4,1327.5,2650.3,2633.0,374.4,29.4,576.2,7047.0,6441.4,77.6,83.6,91.15
5705,2021-08-26 16:00:00,-3318.6,1329.9,2803.8,4428.5,1483.9,24.3,506.5,7018.2,6487.5,73.4,110.6,100.75
5706,2021-08-26 17:00:00,-4459.3,1331.3,2803.4,4832.4,1709.6,26.3,245.9,7175.6,6903.4,72.2,110.2,105.22
5707,2021-08-26 18:00:00,-4668.3,1331.6,2768.0,4918.4,1655.7,32.2,45.4,6933.1,6855.5,72.2,112.0,104.4
5708,2021-08-26 19:00:00,-4231.8,1332.7,2720.8,4634.2,1578.8,40.2,0.0,6800.4,6760.2,71.8,108.7,100.88
5709,2021-08-26 20:00:00,-1693.9,1332.6,2730.0,3890.9,982.8,27.1,0.0,6489.6,6462.4,74.2,102.4,98.72
5710,2021-08-26 21:00:00,-916.9,1332.3,2111.2,2721.1,360.2,16.6,0.0,6181.0,6164.5,74.1,78.4,95.73
5711,2021-08-26 22:00:00,609.6,1334.8,1629.3,1065.6,237.5,15.9,0.0,5770.7,5754.8,63.3,47.0,91.91
5712,2021-08-26 23:00:00,1027.0,1333.5,1525.4,791.6,164.3,13.5,0.0,5555.8,5542.3,60.9,41.9,90.01
5713,2021-08-27 00:00:00,1027.0,1334.7,1466.3,643.6,169.2,11.7,0.0,5512.7,5501.0,58.5,38.5,88.83
5714,2021-08-27 01:00:00,1143.0,1335.3,1415.0,666.4,140.8,9.3,0.0,5395.7,5386.4,58.6,38.7,84.05
